iso3,year,e_prev_100k,e_prev_100k_lo,e_prev_100k_hi,e_inc_num,e_inc_num_lo,e_inc_num_hi,c_cdr,c_cdr_lo,c_cdr_hi,e_tbhiv_prct,e_tbhiv_prct_lo,e_tbhiv_prct_hi
STP,2003,223.94982369667778,187.2171317626074,271.9526042967163,190,68,380,240,120,670,2.4000000000000004,1.1,4.1000000000000005
STP,2004,220.72741498049498,184.17942431497585,271.20219655061965,220,67,450,56,27,180,13,5.1000000000000005,24
STP,2005,218.15914655506597,181.60469416462567,269.4427654209287,240,65,540,56,25,210,3.3000000000000003,0.85,7.300000000000001
STP,2006,216.09386182768654,179.88082678574193,266.77250674476875,270,61,640,56,24,250,13,4.9,23
STP,2007,213.97976176412317,177.92541412097486,263.49608641503625,170,77,290,56,32,120,8.6,7,10
STP,2008,211.64254516867985,175.18130534176797,260.8839560000976,120,72,180,56,37,94,8.5,6.9,10
STP,2009,208.84667998796658,172.8095792110792,257.47013503582156,140,77,220,56,36,100,13,5.800000000000001,22
STP,2010,205.37610364436085,167.99689544128879,254.3741271468778,210,82,410,57,30,150,12,6.2,18
STP,2011,200.33595333626207,164.6343310937278,247.44748445156836,240,81,480,57,28,170,10,5.5,16
STP,2012,193.2941348565177,158.99958649422015,239.4019824146053,200,86,370,57,31,130,14,8.3,22
STP,2013,185.1513652797207,152.85349602475011,230.16481179102342,260,84,530,57,28,180,20,14,28
STP,2014,176.7526902085414,145.81831331639714,221.03099727223537,280,83,590,57,27,190,18,12,24
STP,2015,168.9683441423367,138.74490352116706,212.4620862908447,310,78,710,57,25,230,13,8.700000000000001,19
STP,2016,159.39303708652432,132.27280123011397,196.6536847054467,330,77,770,57,25,240,20,14,26
STP,2017,152.1789692155755,126.16390052738338,187.7801939625874,240,94,460,57,30,150,15,9.5,22
STP,2018,149.8751475806662,124.05619112758436,184.15310460023312,260,94,510,57,29,160,15,9.3,21
STP,2019,148.5149109497741,121.30458464030333,184.32403398836593,240,97,460,57,30,140,16,11,23
SUR,1990,54.94115354892819,46.69573964105492,64.18618715030543,260,210,320,31,26,38,4.3,3.6,5
SUR,1991,54.328644049822074,46.29481580117252,63.63116282528076,290,250,340,16,14,19,5.800000000000001,4.9,6.800000000000001
SUR,1992,53.52848011343454,45.6057931420873,62.98506376571936,330,280,370,18,16,20,7.5,6.300000000000001,8.700000000000001
SUR,1993,52.6352862825348,44.67318045258524,62.09154953176641,360,310,410,13,11,14,9.3,7.9,11
SUR,1994,51.774074319347854,43.74911822200671,61.427276242388714,390,340,440,14,12,16,11,9.3,13
SUR,1995,51.01019934149616,42.88132275977632,60.885422871125805,410,360,470,NA,NA,NA,13,11,15
SUR,1996,50.16850777586042,42.229417024707324,59.843971581328084,430,370,490,12,11,14,14,12,17
SUR,1997,49.16717415321867,41.313356085035096,58.50030362129615,440,380,500,17,15,20,16,14,19
SUR,1998,48.1103005955604,40.35431700107226,56.93988511593396,440,380,500,20,17,23,18,16,21
SUR,1999,47.1532561944502,39.54228856806974,56.07484921661267,430,360,500,22,19,26,20,17,24
SUR,2000,46.436849378306995,38.92428002356232,55.11327154247911,110,91,140,79,65,98,22,9.200000000000001,39
SUR,2001,45.79906137933331,38.35940045686461,54.087298432644744,96,80,110,78,66,94,20,8.200000000000001,35
SUR,2002,45.044920281670535,37.69601633405492,53.106515132905365,120,99,150,78,63,98,18,7.6000000000000005,32
SUR,2003,44.25565620830002,36.95974471705079,52.458760071364146,140,110,170,77,62,99,25,17,35
SUR,2004,43.534206765210854,36.239624126287396,51.653577319972705,130,100,150,77,63,97,25,17,35
SUR,2005,42.999884947946946,35.72902295433911,50.96320677437187,150,110,190,77,61,100,19,7.9,33
SUR,2006,42.61139761796238,35.4908020208359,50.50251793858702,170,120,220,77,60,100,20,8.5,34
SUR,2007,42.211190448162974,35.38866976574071,50.24189539944411,160,120,210,NA,NA,NA,21,9.1,36
SUR,2008,41.781789487337086,34.9210137340391,49.685082415505,140,110,170,77,62,99,28,19,37
SUR,2009,41.2996274679561,34.53065730308637,49.10482010605347,230,150,320,78,55,120,31,24,38
SUR,2010,40.759520560433884,33.998444990312485,48.384350057038155,250,160,360,78,54,120,34,27,41
SUR,2011,39.87138767676808,33.169705013302085,47.37657213682406,160,120,200,78,61,100,32,24,41
SUR,2012,38.527074746463235,32.22241080864476,45.75796168722279,160,130,210,78,61,100,29,21,37
SUR,2013,36.99307359724491,30.939852652386083,44.17858492155486,180,130,240,78,60,110,23,16,30
SUR,2014,35.523505900051944,29.693759845797466,42.150462911865155,190,140,250,78,59,110,29,21,36
SUR,2015,34.36076488637638,28.751938340112314,41.028793780806026,190,140,240,78,60,110,30,23,38
SUR,2016,33.20871643953173,27.924741379864397,39.57744769380816,150,120,180,78,63,98,23,16,32
SUR,2017,32.46762125558417,27.255117987978412,38.72568432026413,170,130,210,78,62,100,18,12,26
SUR,2018,32.40364035075165,27.314233436085996,38.431853782917614,220,160,300,78,57,110,15,9.8,21
SUR,2019,32.6310645333134,27.356911523758644,38.96046172733579,170,130,220,77,61,100,27,20,35
SVK,1990,27.175656629468946,22.91653839595477,32.315505737182086,1900,1600,2100,78,69,89,0.01,0.01,0.01
SVK,1991,25.82556944796457,21.774973945407886,30.64585968203716,1900,1700,2100,86,76,98,0.01,0.01,0.02
SVK,1992,24.587463838086876,20.836417874951806,29.218695893585142,1900,1700,2100,92,81,100,0.02,0.01,0.02
SVK,1993,23.507507760513157,19.774414509219046,28.01842891999874,1900,1600,2100,96,85,110,0.02,0.02,0.03
SVK,1994,22.651351645816444,18.977014174629453,27.195028107535013,1800,1600,2100,97,85,110,0.03,0.02,0.03
SVK,1995,22.056888482238666,18.3623041500031,26.445037458596925,1800,1500,2000,87,77,100,0.03,0.03,0.04
SVK,1996,21.676464264804785,18.111413924927337,25.985708543456152,1700,1500,1900,89,79,100,0.04,0.03,0.05
SVK,1997,21.40769280838447,17.99872999191362,25.61149232301049,1600,1400,1800,82,72,93,0.05,0.04,0.06
SVK,1998,21.19921481067577,17.903566348120126,25.28743961507028,1500,1300,1600,88,78,100,0.06,0.05,0.07
SVK,1999,20.995175009645216,17.78674360707141,24.985168881990077,1300,1200,1500,83,73,94,0.07,0.06,0.08
SVK,2000,20.73581551016422,17.501441280746164,24.64143768042584,1200,990,1300,87,75,100,0.43,0.15,0.85
SVK,2001,20.39107825556754,17.22631505763777,24.28552521416931,1100,970,1300,87,75,100,0.4,0.14,0.8
SVK,2002,19.981092384263867,16.831942138672773,23.79486870805851,1100,960,1300,87,75,100,0.38,0.13,0.74
SVK,2003,19.530968231036926,16.406418499896525,23.289684951681622,1100,960,1300,87,75,100,0.34,0.12,0.68
SVK,2004,19.073069069967616,15.933772088654385,22.75096581406729,760,650,880,87,75,100,0,0,0.28
SVK,2005,18.639008952238328,15.45459194544217,22.246373359854356,820,700,940,87,75,100,0.14,0,0.71
SVK,2006,18.179720254017386,15.165753267799987,21.628153633912554,770,660,890,87,75,100,0,0,0.27
SVK,2007,17.6377779628455,14.787454279303,20.997382549107844,720,610,830,87,75,100,0,0,0.30000000000000004
SVK,2008,17.030171600975486,14.22755506763443,20.293811473388413,670,570,780,87,75,100,0,0,0.31
SVK,2009,16.383922396856214,13.629922512813074,19.562270426263865,520,450,600,87,75,100,0.2,0,1.1
SVK,2010,15.73380427131463,13.032186453305382,18.714165991475497,470,400,540,87,75,100,0.23,0,1.2000000000000002
SVK,2011,15.037279577183508,12.52402606903163,17.926038971491327,430,370,500,87,75,100,0,0,0.49
SVK,2012,14.26676781703762,11.918661015975978,16.985691170998777,370,320,430,87,75,100,0,0,0.5700000000000001
SVK,2013,13.473249573051866,11.252418356314472,16.072598377638194,460,390,530,87,75,100,0,0,0.46
SVK,2014,12.704104805037142,10.65311797033768,15.17868639509214,370,310,430,87,75,100,0,0,0.5700000000000001
SVK,2015,12.012209053671413,10.061530360825463,14.372728631126222,350,300,410,87,75,100,0.30000000000000004,0.11,0.59
SVK,2016,11.226749363675872,9.458603416086525,13.416653922204926,320,280,370,87,75,100,0.34,0.12,0.67
SVK,2017,10.780941282104155,9.064795594165611,12.919972189302563,260,220,300,87,75,100,0,0,0.8
SVK,2018,10.908492167930254,9.200929232282872,13.119879965695528,310,270,360,87,75,100,0.53,0.02,1.9000000000000001
SVK,2019,11.330643011780886,9.484882546010343,13.7003400648855,250,210,280,87,75,100,2.7,0.81,5.7
SVN,1990,28.990995450861504,24.454980606755683,34.507393782518896,780,690,890,92,81,110,0,0,0
SVN,1991,28.615543514518695,24.13968157479685,34.02694695411432,750,660,850,77,68,88,0,0,0.01
SVN,1992,28.19676019737936,23.841339127731224,33.42329194839508,720,630,820,89,78,100,0.01,0.01,0.01
SVN,1993,27.733017854735483,23.399471140220033,32.900825385628686,690,600,780,94,83,110,0.01,0.01,0.01
SVN,1994,27.2466504390875,23.010035425458494,32.287378865430306,660,580,740,80,71,91,0.01,0.01,0.01
SVN,1995,26.749314966065754,22.49383233864713,31.77136901935709,620,550,700,84,74,96,0.01,0.01,0.02
SVN,1996,26.112686874555365,22.043680077033827,31.08896611020443,590,520,670,96,84,110,0.02,0.01,0.02
SVN,1997,25.24648104443729,21.388553249021623,29.961611513103378,550,490,630,87,77,99,0.02,0.02,0.03
SVN,1998,24.238644673143753,20.60337067305598,28.768739137612435,520,450,590,87,77,99,0.03,0.02,0.03
SVN,1999,23.198953581177808,19.714989457458667,27.64264665056926,480,420,550,88,77,100,0.03,0.02,0.04
SVN,2000,22.215236617629184,18.820965064866527,26.622767062183467,420,360,490,87,75,100,1.2000000000000002,0.39,2.4000000000000004
SVN,2001,21.1923071454929,17.996984884410224,25.2610008725827,410,350,480,87,75,100,1.3,0.42,2.6
SVN,2002,20.00852739379937,17.010719866522503,23.72420435736608,390,330,450,87,75,100,1.3,0.44,2.7
SVN,2003,18.800237334694394,15.985417251394699,22.213860057396523,330,280,380,87,75,100,1.3,0.44,2.7
SVN,2004,17.71020714386386,15.023616690581711,20.941511814877153,290,250,330,87,75,100,1.3,0.43,2.6
SVN,2005,16.889263260244572,14.28539406357186,19.91022613580597,310,260,360,87,75,100,1.2000000000000002,0.4,2.5
SVN,2006,16.319991959399367,13.837659599034811,19.299710649678406,240,200,280,87,75,100,1.1,0.37,2.3000000000000003
SVN,2007,15.834095071513469,13.430273376728735,18.70662954537985,250,210,280,87,75,100,1,0.34,2.1
SVN,2008,15.377006995729644,13.058727538701445,18.224598529893832,240,200,280,87,75,100,0,0,0.88
SVN,2009,14.889669070406532,12.641648295545133,17.542756719969987,210,180,250,87,75,100,0,0,0.98
SVN,2010,14.307260348972621,12.102147599243754,16.863404545159906,190,170,220,87,75,100,0.77,0.01,3
SVN,2011,13.51570646320589,11.470890542069299,15.879716756020787,210,180,240,87,75,100,0,0,1
SVN,2012,12.540331958950553,10.686814404020533,14.735321889836879,150,130,180,87,75,100,0,0,1.4000000000000001
SVN,2013,11.524334879421769,9.801584025455258,13.569203058725472,160,140,180,87,75,100,0.9500000000000001,0.02,3.7
SVN,2014,10.605657095183085,9.002759657774495,12.486120311391641,160,140,190,87,75,100,0,0,1.3
SVN,2015,9.911403085160849,8.440013698429421,11.662196933875313,150,130,170,87,75,100,0,0,1.4000000000000001
SVN,2016,9.351599300638625,8.027233272174943,10.941622603920166,140,120,160,87,75,100,1.1,0.01,4.3
SVN,2017,9.082386042019134,7.774849535120128,10.651294591761559,130,110,150,87,75,100,0.89,0.30000000000000004,1.8
SVN,2018,9.182358276603912,7.907861986244147,10.774959482583666,110,96,130,87,75,100,0.89,0.30000000000000004,1.8
SVN,2019,9.513112771590375,8.13984446581632,11.192948254578136,110,96,130,87,75,100,1.4000000000000001,0.03,5.2
SWE,1990,13.20992740737795,10.858303153985657,16.04513391671829,660,580,750,84,74,96,0.9,0.73,1.1
SWE,1991,13.02586837970554,10.734261234567843,15.837901471402082,660,580,740,79,70,90,1.1,0.88,1.3
SWE,1992,12.79981795671075,10.569160515280807,15.468687974041803,650,570,730,94,83,110,1.2000000000000002,1,1.5
SWE,1993,12.5569869288846,10.347333461244856,15.153133428734153,640,560,720,97,86,110,1.4000000000000001,1.1,1.7000000000000002
SWE,1994,12.310596925857949,10.13065706213986,14.883227994986628,620,540,700,87,77,99,1.5,1.2000000000000002,1.8
SWE,1995,12.090008851802349,9.942118008702131,14.685794632509339,600,530,680,94,83,110,1.6,1.3,1.9000000000000001
SWE,1996,11.782982500749752,9.697065156158153,14.292423985393235,580,510,660,86,76,98,1.6,1.3,2
SWE,1997,11.33741016051101,9.379987412773563,13.742472492822731,550,480,630,82,73,94,1.7000000000000002,1.4000000000000001,2.1
SWE,1998,10.842355125922198,8.955727111325162,13.081601954088663,520,460,590,86,76,98,1.8,1.5,2.2
SWE,1999,10.386805511668836,8.603622346408558,12.543653873632191,490,430,560,97,86,110,1.9000000000000001,1.5,2.3000000000000003
SWE,2000,10.062872681743016,8.341139578147834,12.123377484318755,480,410,550,87,75,100,4,2.3000000000000003,6.2
SWE,2001,9.863002239285619,8.21284004749655,11.87807421852526,450,390,520,87,75,100,3.8000000000000003,2.2,5.9
SWE,2002,9.71534208806927,8.111195305980466,11.695722751491262,430,370,500,87,75,100,3.6,2,5.6000000000000005
SWE,2003,9.585479296363587,8.017276614714076,11.49321465895841,460,390,530,87,75,100,3.3000000000000003,1.9000000000000001,5.2
SWE,2004,9.448045802056722,7.914928997260459,11.307206257011421,490,420,570,87,75,100,3,1.7000000000000002,4.7
SWE,2005,9.275291046767396,7.768544003458669,11.115877084082504,620,530,720,87,75,100,2.7,1.5,4.2
SWE,2006,9.038498994737928,7.565598182357476,10.761415027173909,560,480,650,87,75,100,2.3000000000000003,1.3,3.6
SWE,2007,8.757743046962052,7.338640861616325,10.447791413921095,530,450,610,87,75,100,2,1.1,3.2
SWE,2008,8.472384755763857,7.1027092693168825,10.136504883935164,590,510,680,87,75,100,2,1.1,3.2
SWE,2009,8.214694583167141,6.8569297091547785,9.86571290490586,660,560,760,87,75,100,2.1,1.1,3.3000000000000003
SWE,2010,8.022641094943152,6.696907449517058,9.675427203439472,710,610,820,87,75,100,2.2,1.2000000000000002,3.4000000000000004
SWE,2011,7.847067962059172,6.576125039902753,9.459367972285518,620,530,710,87,75,100,2.1,1.2000000000000002,3.3000000000000003
SWE,2012,7.636864485162453,6.409473693187461,9.17494645594621,680,580,790,87,75,100,2.1,1.1,3.3000000000000003
SWE,2013,7.431152852987945,6.218264772782561,8.896447136152682,700,600,810,87,75,100,1.9000000000000001,1.1,3
SWE,2014,7.257485226956719,6.055267697662038,8.728373029599778,730,620,840,87,75,100,1.9000000000000001,1,3
SWE,2015,7.153621713977996,5.946141145113864,8.631874299743163,900,770,1000,87,75,100,1.9000000000000001,1.1,3
SWE,2016,7.0715157412279,5.864621797269933,8.545370598583894,810,690,930,87,75,100,2,1.1,3.2
SWE,2017,7.040609648063559,5.824885026043315,8.553570164160515,560,480,650,87,75,100,2.1,1.2000000000000002,3.3000000000000003
SWE,2018,7.158717823110665,5.8919825348090065,8.724766224226924,550,470,630,87,75,100,2.2,1.2000000000000002,3.4000000000000004
SWE,2019,7.401540744909322,6.049547095816364,9.103463782684955,550,470,640,87,75,100,2.2,1.2000000000000002,3.5
SWZ,1990,800.3421997173048,682.851655857412,937.1847300638725,2400,1800,3200,NA,NA,NA,18,16,21
SWZ,1991,735.0306505671406,620.3514779158679,870.4170139774737,2400,1700,3100,64,49,88,30,26,33
SWZ,1992,676.9607125404391,565.6980740019245,810.4114776942968,2500,1800,3300,NA,NA,NA,41,37,46
SWZ,1993,629.4612139713315,521.0365642893883,760.386281421189,2700,2000,3600,54,41,74,52,46,58
SWZ,1994,595.8667541477921,489.6097687728446,727.0489392339194,3100,2300,4100,NA,NA,NA,60,53,67
SWZ,1995,579.7238155313528,474.4417207028337,715.4975050257863,3600,2600,4800,56,43,78,66,58,73
SWZ,1996,578.7523124877588,468.0472245273723,718.7410909056147,4300,3100,5700,55,42,75,70,61,78
SWZ,1997,585.6678391233122,469.3958779477264,735.185105701324,5200,3800,6900,58,44,80,73,64,81
SWZ,1998,596.7393811109757,475.39070233920864,756.7406761265798,6400,4600,8400,57,44,79,75,66,84
SWZ,1999,608.2732358482644,477.39884373276794,779.5764577218127,7500,5500,9900,55,42,76,77,67,85
SWZ,2000,616.6607910574762,477.4594439147094,799.883011727944,10000,2100,24000,58,24,280,72,54,87
SWZ,2001,623.845044923637,482.1234016873242,810.2139297305263,11000,2100,26000,58,24,300,73,55,87
SWZ,2002,632.8544382649542,490.5759903941544,825.3999392491062,12000,1800,30000,58,22,370,74,56,88
SWZ,2003,641.8869963047603,497.42324146394566,840.033494004629,13000,1400,39000,58,20,570,75,58,88
SWZ,2004,649.1539196750417,502.9782972981052,849.1657910502472,14000,1200,42000,57,19,650,75,59,89
SWZ,2005,652.7331994960608,503.3923911514858,859.1377616438289,15000,1000,48000,57,18,870,76,60,89
SWZ,2006,650.7905480806904,509.58243902187763,841.5509800189388,16000,900,51000,57,18,1000,77,61,90
SWZ,2007,644.2238468797312,506.0417122549335,833.2970402897258,16000,980,49000,57,18,910,81,80,81
SWZ,2008,634.93193772996494,498.6220393163867,817.3638655679938,15000,1100,47000,57,19,800,84,83,85
SWZ,2009,624.594744622478,487.09315308069046,807.3903803898985,17000,640,60000,58,17,1600,83,82,84
SWZ,2010,615.0044265942041,473.2590091017917,801.6151442348136,18000,640,61000,58,17,1600,82,81,82
SWZ,2011,605.9929499346358,463.448877340193,796.8336342341491,14000,1300,42000,58,20,630,77,76,78
SWZ,2012,596.7968321719753,452.3336449349944,786.5525611848582,12000,1900,32000,58,22,380,75,74,76
SWZ,2013,588.5757201991935,440.6855007181741,782.9139162562484,11000,2200,28000,58,24,310,74,73,75
SWZ,2014,582.6332880234366,430.85338522304903,788.4243837168766,9600,2600,21000,58,27,210,73,72,74
SWZ,2015,580.4446577419833,422.7666527690228,791.4235962853153,7400,3000,14000,58,31,140,72,71,73
SWZ,2016,586.0260739181562,426.1157863422227,802.877737752163,6100,3000,10000,58,34,120,70,69,72
SWZ,2017,588.6567937777089,421.14839393462125,820.2278089779855,5800,3000,9500,58,35,110,69,68,71
SWZ,2018,575.0343251929363,404.43021160688824,805.8965540732299,5100,2900,8000,58,37,100,60,48,72
SWZ,2019,549.3977101492912,380.9663879016332,779.3614453905957,4200,2700,6200,68,47,110,60,48,72
SYC,1990,81.70837014096801,69.74453439401965,95.93916593604551,32,28,36,130,110,150,NA,NA,NA
SYC,1991,83.26398981303215,71.12839013495613,97.30306701182589,26,23,29,NA,NA,NA,NA,NA,NA
SYC,1992,84.62367350797402,72.41559443438973,98.71305054319023,21,19,24,NA,NA,NA,NA,NA,NA
SYC,1993,85.76489744984133,73.4660709652877,100.72225866372342,18,16,20,28,25,32,NA,NA,NA
SYC,1994,86.66544070447452,74.15339598998997,101.58274006690719,15,14,17,NA,NA,NA,NA,NA,NA
SYC,1995,87.2911290766712,74.51012743862685,102.4672008835823,14,13,16,56,49,64,NA,NA,NA
SYC,1996,87.7003514069037,75.09617153691818,103.23130987418001,14,12,16,110,96,120,NA,NA,NA
SYC,1997,87.73622349333156,75.34288165020935,103.5418230689328,15,13,17,120,100,130,NA,NA,NA
SYC,1998,87.59903732570417,75.12849653615736,103.21545368152877,19,16,21,59,52,67,NA,NA,NA
SYC,1999,87.42620922589717,74.68989389473198,103.10138090841622,21,19,24,99,88,110,NA,NA,NA
SYC,2000,87.37168035055717,74.52801612555179,103.7887582056845,23,20,27,87,75,100,NA,NA,NA
SYC,2001,87.16025022806454,74.2432721269959,103.0724119848808,22,19,25,87,75,100,NA,NA,NA
SYC,2002,86.52763218262457,73.69830525659289,102.24500795898533,33,29,39,87,75,100,NA,NA,NA
SYC,2003,85.74155901007906,73.037046052507307,101.12147322146171,12,10,13,87,75,100,0,0,15
SYC,2004,85.01657997594022,72.4022559056656,100.2498257827248,21,18,24,87,75,100,NA,NA,NA
SYC,2005,84.56320850330025,71.83653439456053,99.75117898635732,16,14,19,87,75,100,NA,NA,NA
SYC,2006,84.34390913757305,71.85961792551637,99.18697988592687,20,17,23,NA,NA,NA,NA,NA,NA
SYC,2007,84.2168962786833,71.66515926774515,99.16555763131555,20,17,23,NA,NA,NA,NA,NA,NA
SYC,2008,84.10108464007716,71.72322453395752,99.38688495867163,7,6,8,87,75,100,0,0,23
SYC,2009,83.84718957156959,71.69057345897377,99.37773906347294,17,15,20,87,75,100,60,45,74
SYC,2010,83.36487892251328,71.26397432895037,98.76003752165201,20,17,23,87,75,100,5.9,0.01,26
SYC,2011,82.33869241249337,70.73830265486512,96.83627537619797,24,21,28,87,75,100,19,4.7,40
SYC,2012,80.68058814384675,69.61701493261985,94.2798809317909,23,20,27,87,75,100,14,2.1,36
SYC,2013,78.67022896567775,67.81650490347975,91.63919458235867,28,24,32,87,75,100,4.2,0.01,19
SYC,2014,76.63360179901781,66.26402108058652,89.23501038967204,15,13,17,87,75,100,7.7,0.02,33
SYC,2015,74.8898470110898,64.81181911457796,87.55844340014441,9,8,11,87,75,100,0,0,18
